created_at	playlist_id	title	numtracks	duration	owner
1249321487	4765337	[19676]	3	709	42169
1263072015	3838025	[18957]	0	0	45069
1245004874	6613423	[965]	12	3222	45069
1245084575	3182257	[20927]	6	2166	45069
1234532360	7520497	[233]	20	5312	43167
1172163774	4259771	[62, 13482, 17427, 12210]	92	23471	43167
1277548404	3089244	[11651, 9729]	13	3375	40917
1277251185	4994721	[502, 14448]	13	3375	40917
1262817310	10041178	[3847]	7	2069	42957
1179417255	8945781	[]	150	37902	42957
1283256564	6288566	[11080]	46	10769	42316
1283241814	5746381	[4300]	9	1730	42316
1259881983	11346108	[8850, 15848]	68	15288	44522
1194238769	6942555	[16042]	102	24769	44522
1309155040	10087003	[4932]	102	24769	42742
1270541429	8237208	[19676]	8	2442	42742
1294462109	10594655	[]	4	933	40540
1292821039	5628191	[8415, 11095]	37	10048	40540
1285603365	10232813	[7238]	70	18403	40540
1283811563	3343671	[19676]	24	6209	40540
1345206264	11413389	[4721, 4659]	15	3293	44827
1192998760	4531462	[1702, 21045, 14448]	30	6524	44827
1216446178	5808050	[1568, 17427, 18925]	15	17701	45120
1188788492	6366993	[]	15	17701	45120
1328522737	6140370	[18505]	15	17701	44757
1272448421	3990381	[]	8	1671	44757
1269704043	4491084	[446, 11109]	20	3855	45103
1269702235	3140455	[5974, 1227, 1131, 12416]	16	4197	45103
1323045810	11171209	[19676]	54	13413	41663
1323212893	4808977	[19676]	34	7934	41663
1323212796	6726754	[19676]	3	834	41663
1296511139	7754190	[6382, 20874, 11695]	125	27645	42226
1259263818	4288594	[12189]	63	14221	42226
1177351218	10422784	[1802, 14448]	165	47951	41355
1233658571	6584591	[1970, 10936, 16570]	85	23517	41355
1233658517	10141307	[13974, 9044, 14448]	23	7028	41355
1245372971	8758069	[18227, 1156, 11779, 10520, 1906, 4776]	23	7028	44335
1245372749	3570978	[2900, 11778, 10977, 18227, 1156, 13934, 4776]	1	0	44335
1245377379	10782101	[1807, 15569, 11060, 11779, 4776]	3	946	44335
1245372157	3792984	[4097, 1807, 2900, 13934]	13	3423	44335
1245372064	8169332	[1807, 11779, 10520, 4776]	23	6215	44335
1245381767	1970128	[1581, 8215, 15120, 19836, 11695]	3	493	44335
1245454339	3542784	[3263, 3015, 19528, 13934]	3	569	44335
1245426339	8109894	[]	3	775	44335
1245428093	6929611	[]	9	1897	44335
1274271193	7063610	[19676]	19	5145	43511
1240740863	5189767	[]	16	5617	43511
1321991274	4017901	[]	16	5617	42503
1232063889	8675844	[1000]	16	5617	42503
1221823567	8399006	[10877, 13211]	0	0	42503
1297701661	2034618	[1121, 19499, 17317]	63	16330	44231
1303309234	8386964	[1899, 8296]	19	4820	44231
1302013647	3690015	[3856, 8823, 8691]	12	2886	44231
1297446446	7688915	[9577]	40	8829	44231
1300896766	5711517	[17305]	14	3571	44231
1297445200	8171975	[15481]	14	3571	44231
1297262398	8185373	[8946, 8364]	5	1396	44231
1297178397	7401109	[12837]	39	9187	44231
1297113338	5736095	[8823, 8691]	37	8885	44231
1297093345	3997768	[]	35	9885	44231
1296285637	5378501	[415, 10969]	144	33752	44231
1245839360	6322126	[6723, 17434]	73	16562	43778
1309113398	4182274	[23, 298, 80]	81	25143	43778
1246251695	982145	[14985, 6723, 17434]	53	11794	43778
1254649274	6012527	[12802, 11914, 15818]	26	6374	40176
1250249730	5184347	[14609, 15291]	19	3905	40176
1193412246	6997357	[]	169	42943	42416
1235914261	298999	[9163]	33	7920	42416
1227439812	11515313	[17219]	173	46728	42416
1235909076	3464220	[13987, 18870]	117	30180	42416
1235844986	6653062	[]	96	24560	42416
1269874137	6317418	[302, 3012, 13104, 444, 19063, 10022, 239, 10936]	25	6015	44491
1266376718	2923043	[]	23	6228	44491
1174739077	2971211	[12130]	22	6740	44396
1231314430	10322082	[15327, 19017, 12719]	26	6499	44396
1228494109	5890774	[10105]	3	968	41022
1226442947	8504616	[20224, 12988, 12189, 18783]	16	2208	41022
1352715282	7541943	[]	6	1616	42772
1350350410	7807653	[11981]	5	1424	42772
1341719856	5475445	[9866, 5337]	14	4204	42772
1339301919	3269058	[18890]	12	2462	42772
1338703013	7580263	[9896]	17	4619	42772
1330422823	11122688	[]	13	3383	42772
1246231253	5735524	[2731]	141	34927	42371
1249433366	11747192	[2732]	100	24441	42371
1265056127	8312316	[3247]	113	25886	44919
1266614978	8545245	[7348, 17977]	109	24371	44919
1266424616	5512474	[2309, 17977]	103	22320	44919
1265308392	6727114	[19334, 7938]	101	23225	44919
1265928188	5567897	[7934, 17977]	99	22905	44919
1345296804	6957452	[16948, 3048]	17	4043	41964
1344772796	11674400	[17792]	40	10643	41964
1344772642	4360449	[]	5	978	41964
1195152658	8857548	[5727]	5	1013	41964
1229010317	6680158	[16535, 12719, 14448]	51	15200	40316
1171223268	4197772	[1861, 14448]	164	51860	40316
1275087983	6920333	[19676]	9	2593	44070
1179246337	4144882	[8639, 11299, 20874]	30	7054	44070
1224520773	3404129	[19676]	30	7054	44070
1213606443	6954669	[9140]	49	12322	43270
1225636368	8502615	[14508, 6146]	11	3142	43270
1217890017	5651793	[666, 1340, 13482, 18698]	8	2344	41784
1217890817	8686807	[19837, 5947]	7	2442	41784
1217891193	8045620	[12939, 7157]	3	1028	41784
1237557312	3298267	[19676]	3	1028	41784
1344471231	4978686	[]	7	1478	42750
1344470371	6642488	[]	16	4002	42750
1344469176	8256253	[]	7	1948	42750
1340366057	5757273	[15282]	21	4602	42750
1314606801	10150107	[12921]	6	1255	43997
1314527525	7681810	[15481]	7	1773	43997
1314438577	10932813	[14913, 11172, 11897]	10	2189	43997
1314437731	8392243	[842, 15760]	8	1618	43997
1288043504	8430133	[2776, 18981, 7194, 14448]	22	4841	44256
1252319180	6470927	[7587, 3032, 1227, 12416]	1	244	44256
1319805943	7549617	[15282]	3	861	42724
1171053375	6302883	[19676]	7	1982	42724
1403979739	11689669	[5867]	10	2046	42083
1272316580	8575188	[17671]	32	5644	42083
1353875162	335106	[1992, 13540]	14	3087	45150
1342569620	248740	[19676]	56	15006	45150
1299879860	3149391	[19676]	1	294	42024
1299879855	6050281	[19676]	1	294	42024
1189176212	2819552	[2053, 18567, 10891, 4776]	1	324	42409
1234308233	2702535	[11587]	9	2646	42409
1300559152	5578791	[15780]	11	2593	42865
1227472889	11660501	[]	138	32239	42865
1225567497	8550852	[]	107	25324	42865
1283906388	7569980	[10888, 8823, 8691]	48	10139	42865
1227470099	3706456	[15662, 16988, 9820, 12659, 5035]	89	19788	42865
1248125191	10972168	[8823, 8691]	94	20707	42865
1368610402	7247672	[3656]	39	10430	40085
1319452916	2939052	[16724]	25	6824	40085
1418408457	3943894	[19156, 19232]	25	6824	40085
1318804600	10274266	[11787]	85	23179	40085
1320666780	5286850	[4806]	27	6998	40085
1415821515	10318968	[20266]	27	6998	40085
1370855677	3364110	[5973]	2	652	40085
1289064090	8827388	[3844]	13	4585	40085
1282504304	8987911	[9285]	86	20985	40085
1407850780	11291398	[18339]	86	20985	40085
1320672032	7541661	[19893]	8	1255	40085
1400686812	4060203	[11869, 19853, 12249]	2	724	40085
1394799384	933804	[11545, 13438]	28	7081	40085
1318605922	7541776	[490, 10819, 18698]	52	12696	40085
1366893002	4857855	[18244, 18294, 8126, 9615]	3	1081	40085
1277712659	8629066	[1131]	65	21996	40085
1318804860	4503704	[20445]	31	7885	40085
1400684369	4229627	[17172, 16453, 13482]	2	478	40085
1284050039	4819072	[19187]	42	12823	40085
1278496526	2724872	[12094]	34	12410	40085
1318601408	10178695	[3783]	34	7537	40085
1278575002	11271528	[10907, 5773]	54	16365	40085
1199305973	7846188	[2028, 14448]	137	43149	40085
1278881784	4879980	[8833, 19245]	31	8017	40085
1285834369	3067849	[]	71	21695	40085
1393585239	1067078	[8875, 20531]	45	10232	40085
1294230411	6408963	[5617, 11109]	44	12603	40085
1370448286	3271705	[18527]	3	834	40085
1394192190	10268667	[20275, 8047]	6	1475	40085
1393591612	10024305	[16105]	2	721	40085
1301915759	8829980	[6135, 15940, 3618, 13482, 18698]	77	18394	40085
1392041505	8533699	[20592]	8	1932	40085
1294231771	6156612	[4659]	43	11755	40085
1281871027	10742638	[12941, 6391]	21	5104	40085
1278937408	10760234	[7845, 9455]	10	2817	40085
1287025802	6127323	[13690]	14	3755	40085
1316183422	7676546	[20376, 4280]	21	4365	40085
1280264107	10532126	[9187]	12	2979	40085
1366893915	8999659	[8825]	2	2195	40085
1335545921	4233508	[]	5	1411	40085
1335544664	10588023	[13175, 8059, 18698]	2	280	40085
1368957235	8797703	[8875]	3	1032	40085
1366896201	485258	[7479, 7442, 17499, 2586]	2	502	40085
1282865211	6610240	[16867, 8062, 18698]	136	35239	40085
1321109396	10821892	[6397]	13	4142	40085
1316183531	3833722	[12492, 15877]	7	1269	40085
1322424206	11417889	[]	4	1625	40085
1318769567	4800800	[13708, 14697]	30	8005	40085
1319674010	7542122	[16643]	8	1803	40085
1316185936	8142918	[9343, 2586, 18698]	2	506	40085
1281048459	10816786	[668]	27	11657	40085
1294230192	8541633	[15632]	5	816	40085
1287412731	3604972	[5642]	5	1516	40085
1276864171	6394939	[]	10	2808	42070
1277909582	10455407	[16154]	6	1452	42070
1264977505	6036046	[19676]	4	527	43737
1264973506	1167664	[19676]	3	586	43737
1218796685	10149443	[19676]	9	1845	44393
1174080601	253204	[19676]	9	1845	44393
1322182031	313489	[]	19	4493	40318
1322141316	6692808	[6631, 13589, 11695]	31	7230	40318
1254163946	10052838	[18929, 1175]	14	4772	43667
1253716258	4271961	[12925, 13682]	14	4772	43667
1252866068	10228131	[16805, 17317]	14	4772	43667
1243283580	6639042	[]	14	4772	43667
1242670404	6601396	[]	14	4772	43667
1247776173	7945557	[]	14	4772	43667
1248978814	11138894	[]	14	4772	43667
1248811379	5198727	[16215]	14	4772	43667
1247424046	7785688	[]	14	4772	43667
1248812881	4425662	[3411, 16699, 18097]	14	4772	43667
1247510341	10038827	[]	14	4772	43667
1248814171	474185	[11017, 17534, 13482, 7489]	14	4772	43667
1223303937	7023328	[19676]	8	2135	40758
1222182692	561631	[15294, 8364, 15029, 14630, 12189, 15818]	15	3266	40758
1222096672	5321446	[15029, 16425, 13540]	110	19471	40758
1228933275	7532183	[17427]	11	2647	40758
1231356855	151951	[13540, 4199, 17427]	17	4447	40758
1182020926	4151490	[19676]	17	4447	42216
1182020926	8099850	[]	19	4348	42216
1380627211	10873628	[8355]	20	5048	45121
1380627493	8827033	[7954]	20	5048	45121
1380627112	7541807	[19676]	20	5048	45121
1329898772	8333892	[2924, 3566, 18075]	27	6842	44715
1259829898	10527090	[6723, 12719, 17427]	2	431	44715
1225756005	3897959	[20572, 2134]	34	8178	43071
1173896418	11473658	[2137, 14448]	188	48771	43071
1221896561	5622430	[7693, 15818]	42	10649	43071
1315236318	6824287	[2688]	2	396	43115
1315235886	3156963	[14383]	4	657	43115
1385370716	4732143	[20586]	15	3606	43604
1385148281	3193064	[15370, 12189]	11	2972	43604
1385020048	8111533	[2521, 16180, 9402]	10	2213	43604
1385019257	5500619	[47, 19017, 19094, 12671]	11	2724	43604
1299930938	621928	[20757]	53	13451	44151
1299930310	5413738	[]	5	1179	44151
1306116694	10718217	[19095, 2287]	5	1179	45084
1279355178	10102788	[13600, 14708, 7934]	45	10989	45084
1328778420	6883065	[19676]	52	12492	44142
1247321444	11105540	[233, 14448]	52	13018	44142
1192665481	1032411	[14170, 4001, 29, 24, 222, 80, 9115, 18694, 12636]	165	38349	44142
1222014472	10506283	[]	2	268	42678
1191963030	5388678	[19676]	2	268	42678
1273285582	10100507	[10251, 8681, 11017, 16805, 239]	25	4548	44170
1246407075	6308223	[13278, 15966, 15607, 14293, 17004, 233]	12	3799	44170
1268191858	6646811	[14371, 14009, 13278, 239, 3806, 15818]	13	3453	44170
1267634278	5610797	[16893, 2554, 13278, 15966, 15607, 239, 15442]	15	3529	44170
1263923869	3503236	[3924, 17328, 2632, 10636, 13278, 239, 13482, 7489, 18698]	14	2272	44170
1256230738	6154954	[4293, 9967, 3220, 11060, 233, 18698]	14	3179	44170
1252283578	10336514	[15769, 13530, 13278, 15966, 15607, 233]	15	4356	44170
1227710693	6452364	[18023, 13278, 227, 3806, 15818, 18698]	17	3092	44170
1276880344	8845644	[12659, 2287]	5	2134	41942
1212696373	10121812	[19676]	66	16324	41942
1319069131	4228281	[]	4	1006	40854
1176846164	10578242	[4298, 8526]	48	10984	45005
1221833464	11188968	[4851]	25	7660	45005
1359575819	5073805	[10932, 11528, 11695]	13	3127	40576
1191785883	8706912	[14448]	31	7057	40576
1264168930	5601988	[17034]	16	3552	43847
1321394243	4009803	[19676]	16	3552	43847
1264168918	1548298	[17034]	16	3552	43847
1226677154	5437741	[2304, 3725, 14448]	46	7553	42645
1172983293	3194021	[2304, 14448]	56	12380	42645
1338120351	6588491	[]	9	2120	43347
1338118805	1911400	[]	12	2728	43347
1337884719	6874287	[]	9	2228	43347
1268084448	2024814	[13502]	9	2228	44572
1188390166	8379287	[]	29	8524	44572
1231436651	629258	[3725, 12636]	20	5987	44572
1309641134	7294235	[15848, 13765]	20	5987	41551
1223231333	2943240	[19676]	3	427	41551
1254138152	11294171	[19676]	1	264	40738
1254138104	3405911	[15818]	1	264	40738
1173810486	6258774	[18727, 3538, 8059, 17427]	8	2304	40738
1313772720	10274432	[6199]	89	19076	40593
1313589695	4096345	[19676]	6	1531	40593
1406833965	7898304	[]	113	31804	40408
1300558637	5011522	[]	196	50475	40408
1247591382	4167350	[446]	71	13277	43260
1247158811	5761131	[528]	47	11821	43260
1251227120	8424797	[446, 5754]	35	5812	43260
1250616600	10166709	[424]	52	8844	43260
1247586526	5018138	[0]	53	12444	43260
1248296867	5519374	[490]	33	8077	43260
1351980431	5962572	[17278, 12995]	2	811	42117
1351980387	11116503	[13540, 15818]	2	811	42117
1244812245	4202962	[6825]	60	13285	40215
1252087360	3677436	[8389, 3909]	2	411	40215
1248702526	6385320	[]	0	0	40215
1388457150	5446969	[261]	51	14686	44385
1363447916	5428916	[258]	67	20026	44385
1345076569	6999339	[6821]	11	2529	42403
1345076357	490731	[19676]	11	2529	42403
1267728190	5767036	[15426, 19094]	2	575	40046
1235591063	5506528	[19676]	32	14066	40046
1264159229	5541482	[2914, 20275, 13482, 8528, 11914, 12995]	16	5551	41770
1258223686	7952558	[854]	10	1943	41770
1255282191	7741389	[11935, 14725]	9	2387	41770
1255032658	6536650	[15029]	4	604	41770
1254768299	11171664	[10549, 18319, 11914]	3	1068	41770
1254768228	6000150	[8701]	3	649	41770
1254768109	7763522	[13549]	16	4647	41770
1278662993	8428078	[]	10	2185	40918
1299762630	6809364	[]	6	1630	40918
1278661537	2953812	[11244]	19	5442	40918
1173887502	4882414	[6723]	66	16593	40918
1413923282	4444427	[275, 47]	3	525	42680
1346040338	7552204	[15029, 14697]	3	525	42680
1174090213	10828281	[19676]	3	721	44961
1250978902	4174468	[19349, 4199]	1	191	44961
1286422607	7737159	[2383, 784, 4174, 13482, 14448, 18698]	31	9434	41885
1286249010	2928077	[6716, 7154, 2241, 17810]	27	7905	41885
1281417462	6772621	[20610, 20671, 18698]	27	7905	41885
1266647858	7884644	[20687, 5513]	186	58074	41885
1191050030	10291739	[18215, 19728, 18698]	193	51278	41885
1341875733	8943871	[]	2	394	41531
1263951006	7805309	[4991, 4885, 15818]	17	6861	41531
1275145942	11618876	[]	2	913	40986
1275139324	3184188	[]	17	3780	40986
1275134028	5584976	[14783, 2919, 10147]	2	586	40986
1274557631	5300675	[2479]	10	2112	40986
1278770113	11660986	[19563, 13963, 10862]	9	1608	40711
1272470453	7658485	[6762]	9	1608	40711
1224589547	5970225	[8861]	30	10326	41711
1207040748	6308597	[]	22	5739	41711
1223544630	3182017	[7614, 13331]	32	10389	41711
1206959779	8831509	[]	4	1029	40644
1216382252	11046833	[19676]	86	25916	40644
1269642618	10291757	[19676]	86	25916	40800
1204836538	7643880	[19676]	4	751	40800
1310120464	8502049	[19738, 15866, 19513]	38	8771	44470
1312107938	4601684	[11529, 340, 16535, 18925]	3	966	44470
1311691951	7349096	[11684, 8733, 2287, 18698]	24	5215	44470
1311691851	10503183	[15318, 18698]	8	1856	44470
1269989925	5771600	[11277, 8914, 9044]	14	3034	43762
1269848796	7076410	[11277, 8914]	17	4617	43762
1350042964	3984728	[19676]	8	1503	40380
1303040374	6463081	[]	17	3123	40380
1317566003	8461540	[]	23	7216	40380
1321347610	11243082	[]	22	3756	40380
1352833435	11590802	[10657, 16491, 1584]	0	0	43529
1308571359	6732276	[20479, 3365]	7	2362	43529
1308338422	10749351	[3587]	4	670	43529
1220967528	7363017	[]	5	1922	43921
1215797191	7814966	[15405, 6740]	6	2743	43921
1171036910	8630078	[2624, 14448]	16	3624	42472
1216743180	7541172	[15204]	10	2340	42472
1271802744	8172690	[15631]	32	8764	44589
1271802672	6679661	[]	38	8404	44589
1263587175	4730220	[13145, 12177, 8693]	7	1605	44589
1257788051	5891917	[10464]	52	13927	44589
1285123796	8319478	[19676]	1	298	43547
1233552140	568132	[19676]	0	0	43547
1272276933	4546339	[10114, 47, 9115, 10936, 19]	5	1223	42452
1225919609	8914038	[19676]	5	1223	42452
1235123769	5643598	[9774, 2663]	10	2877	42851
1235036244	8309322	[19676]	15	3374	42851
1239084290	4927836	[15627, 18808]	11	2398	40612
1245735959	8020841	[19676]	5	1446	40612
1250033373	8472400	[744, 9115, 4721, 12719, 12636]	56	15451	40704
1236036479	2419928	[7934, 1015, 12636]	87	25150	40704
1242807820	7721637	[]	6	1340	41713
1219773311	7470927	[1919]	49	11569	41713
1219773533	6242944	[]	85	20065	41713
1172754960	1538638	[]	100	23456	41713
1219773063	5359156	[]	46	12990	41713
1219773924	6379258	[18440]	30	7159	41713
1219772469	6736322	[]	111	26594	41713
1250780619	3519430	[5925, 6205, 10935, 12180]	5	1033	45012
1265458118	6301195	[220, 2392]	3	505	45012
1175337931	5063445	[2683, 14448]	35	7869	45012
1232197472	5660631	[219, 2392]	18	4158	45012
1247690510	11766293	[]	10	2218	45012
1215624133	7470841	[19676]	84	24665	40846
1241044522	10564274	[18137, 5941, 2126]	5	1751	40846
1284203454	4434804	[425, 8062, 13974, 9044, 13482, 17892, 15926, 18870, 1015, 17427, 18698]	199	45058	43217
1292685917	7982281	[425, 8062, 13974, 9045, 13482, 17892, 15926, 18870, 1015, 17427, 18698]	96	22234	43217
1280485134	11620096	[425, 8062, 13974, 13482, 17892, 15926, 18870, 1015, 17427, 18698]	197	46631	43217
1327488322	3211428	[17896]	5	1861	43277
1248029829	237266	[19676]	5	1861	43277
1228047118	10715422	[16032]	5	1861	43503
1217588738	11459375	[]	14	5809	43503
1259953520	8530688	[1772, 12115, 47, 19094, 13482]	75	59493	42530
1257031680	3530859	[17224, 5416, 11914, 14697]	18	8817	42530
1225596294	7650518	[15818, 14697]	58	20397	42530
1172946711	7853267	[2777, 13479, 10891]	1	196	42856
1233604110	4706440	[13474, 13482, 14448]	5	1171	42856
1304524621	4928385	[3540]	4	1100	43679
1184056911	10694012	[19676]	23	5089	43679
1253611648	6623227	[3634]	185	62940	41994
1258560167	6341606	[3635]	41	18618	41994
1282560453	11233400	[3944, 20188, 18970]	24	5935	41994
1256296766	1744540	[5458]	37	8802	41994
1253611680	1913226	[20399, 3080]	75	20228	41994
1249391834	8870022	[19676]	6	1385	41994
1291755618	1137115	[6447, 2287, 12636]	68	17288	43408
1291576364	11264876	[19676]	68	17288	43408
1387890606	4720278	[13037]	6	1424	40658
1354916968	5838742	[18892, 3216, 248]	39	8768	40658
1354378452	11100940	[20629, 4400, 8639, 19063, 11444, 11504]	22	5400	40658
1363261584	5405921	[19676]	150	42308	41131
1342546688	3326944	[2406, 1563, 7304]	194	55848	41131
1289362016	2997409	[14484]	10	1841	45017
1257385126	4832293	[19676]	10	1841	45017
1371052099	9890	[1177, 12586]	8	2002	44858
1355620254	3398585	[6155, 20629, 17542]	8	1709	44858
1287062885	11512579	[6456]	84	19478	44609
1256090342	8510245	[19676]	84	19478	44609
1335199553	8289272	[19017, 17427]	4	699	44614
1171651407	7281950	[2881, 14448]	4	699	44614
1223134003	4042997	[19676]	14	3110	42517
1221383557	11729377	[8520]	34	9163	42517
1354455258	8984387	[13181, 2482, 248]	14	2863	43439
1323216367	3461778	[13181, 2482, 244]	13	2630	43439
1196099965	10480441	[2911, 5072, 14448]	1	213	43439
1273328594	6721346	[19351, 12995]	8	2171	44016
1270671894	5427738	[14511, 1823]	80	18387	44016
1263852132	8942423	[9107]	5	1133	44920
1169829075	7232390	[2938, 14448]	13	3228	44920
1333386837	3478468	[7934, 12636]	156	47100	41775
1332769597	11286871	[7934, 12636]	157	45705	41775
1259895149	10935134	[17787, 8997, 6961]	145	46067	41775
1342542372	10411799	[19676]	6	1333	44330
1298514031	8775680	[]	2	502	44330
1298505639	11571516	[4946]	9	1966	44330
1231839548	2245440	[19676]	10	3030	43309
1231920079	8873959	[16403, 10472]	9	2740	43309
1285598286	6743942	[2744]	22	3817	44421
1254927207	54519	[17542]	40	9459	44421
1245430826	11185185	[]	75	13851	44421
1239094264	11449880	[18808]	3	1037	44421
1249979723	6455767	[14678]	38	8564	44421
